project,country,site,sample_date,latitude,longitude,hard_coral_cover
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,BUA33A,2024-11-05,-16.902067,178.477337,30.6
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,BUA33A,2024-11-23,-16.902067,178.477337,25
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,BuE2,2024-11-16,-17.699,178.74,30.83
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,BUR01,2024-11-16,-17.717596,178.740976,33.33
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,BUR02,2024-11-15,-17.661785,178.698659,40
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,BUR02,2024-11-16,-17.661785,178.698659,40.8
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,DamC4,2024-11-06,-16.850734,178.559994,51.8
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,DamC4,2024-11-05,-16.850734,178.559994,33
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB001,2024-12-02,-17.494916,178.397194,48.67
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB04,2024-11-25,-17.554145,178.422063,30.67
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB05,2024-11-25,-17.540119,178.431,29.33
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB06,2024-11-25,-17.513866,178.394371,20
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB07,2024-11-22,-17.476582,178.380013,41
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB08,2024-11-26,-17.418305,178.321668,49.67
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB09,2024-12-02,-17.343979,178.368191,50.67
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB10,2024-11-26,-17.362526,178.319957,56.59
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,NKTB11,2024-11-21,-17.495797,178.41578,37.83
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,VIR10,2024-11-27,-17.4785,178.4892,14.83
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,VIR11,2024-11-21,-17.3589,178.4398,42.33
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,VIR7,2024-11-27,-17.4466,178.4983,37.5
2024 CAPA Coral Reef Surveys Vatu-i-Ra Seascape,Fiji,VIR8,2024-11-29,-17.4249,178.4863,44.33
2024_KIWA Wish Coral Surveys,Fiji,BUKW1,2024-11-15,-17.71806,178.74781,39.33
2024_KIWA Wish Coral Surveys,Fiji,BUKW2,2024-11-14,-17.71659,178.74579,37
2024_KIWA Wish Coral Surveys,Fiji,BUKW3,2024-11-14,-17.71534,178.7444,36.67
2024_KIWA Wish Coral Surveys,Fiji,BUKW4,2024-11-14,-17.70392,178.74422,36.67
2024_KIWA Wish Coral Surveys,Fiji,DAMKW1,2024-10-30,-16.89857,178.63017,28.67
2024_KIWA Wish Coral Surveys,Fiji,DAMKW2,2024-10-30,-16.90388,178.64246,14.33
2024_KIWA Wish Coral Surveys,Fiji,DAMKW3,2024-10-31,-16.89509,178.62027,20.67
2024_KIWA Wish Coral Surveys,Fiji,DAMKW4,2024-11-01,-16.89484,178.62179,19.33
2024_KIWA Wish Coral Surveys,Fiji,KUBKW2,2024-11-09,-16.84088,179.04696,39
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DAM01A,2025-11-20,-16.852215,178.510498,40.17
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DAM02A,2025-11-20,-16.858351,178.528919,50.67
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DAM13A,2025-11-17,-16.952751,178.487678,40.83
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DAM17A,2025-11-19,-16.870412,178.566264,34
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DAM19,2025-11-17,-16.935588,178.507157,38.33
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DAM24,2025-11-17,-16.902319,178.568761,28.67
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamB1,2025-11-18,-16.8975,178.5808,27.5
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamB3,2025-11-18,-16.8958,178.5864,50.83
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamB6,2025-11-19,-16.8817,178.5686,24.67
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamB7,2025-11-18,-16.8894,178.5906,39.67
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamB9,2025-11-22,-16.9147,178.6447,34.33
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamE2,2025-11-21,-16.9225,178.6211,34.83
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamE3,2025-11-24,-16.905575,178.607873,26.67
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamE4,2025-11-21,-16.91611,178.6214,45
2025_Bloomberg Dama Coral Reef Surveys,Fiji,DamE5,2025-11-19,-16.90917,178.5906,36.5
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Hiu 1,2025-11-15,-13.12965,166.58867,9.9
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Hiu 2,2025-11-15,-13.1323,166.59101,51
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Hiu 3,2025-11-15,-13.13139,166.59375,11
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Hiu 4,2025-11-15,-13.12831,166.59506,12
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Hiu 5,2025-11-15,-13.12344,166.5933,15
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Hiu 6,2025-11-15,-13.12328,166.59091,26
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Hiu 7,2025-11-15,-13.12444,166.58786,7
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Tegua A9,2025-11-20,-13.24981,166.58594,45
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Tegua B1,2025-11-21,-13.2283,166.6553,48
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Tegua B2,2025-11-21,-13.2247,166.6561,46
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Tegua B3,2025-11-21,-13.2222,166.654,38
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Tegua B4,2025-11-21,-13.2206,166.6506,25
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Tegua B5,2025-11-21,-13.2194,166.6464,19
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Tegua B6,2025-11-21,-13.2194,166.6425,18
2025_VCAP II Marine BIORAP Assessments,Vanuatu,Tegua B7,2025-11-21,-13.222,166.6403,14
ACEH_EAST COAST_2022,Indonesia,Anoi Itam,2022-07-03,5.825738056,95.37825389,50
ACEH_EAST COAST_2022,Indonesia,Inti Arun,2022-07-03,5.831388333,95.3783025,39.83
ACEH_EAST COAST_2022,Indonesia,Ujung Kareung,2022-07-04,5.876188889,95.35363575,51.5
Aceh Jaya MPA 2024,Indonesia,Abah Lhok,2024-02-25,4.99289,95.364194,33.17
Aceh Jaya MPA 2024,Indonesia,Control Pasi,2024-02-24,5.19622,95.26637,44.17
Aceh Jaya MPA 2024,Indonesia,Inti Rigaih,2024-02-27,4.65006,95.57207,37.5
Aceh Jaya MPA 2024,Indonesia,Inti Ujung Seudeen,2024-02-25,5.11337,95.29697,38.33
Aceh Jaya MPA 2024,Indonesia,Pulau genting,2024-02-25,5.081833,95.307444,18.83
Aceh Jaya MPA 2024,Indonesia,Pulau Keluang,2024-02-24,5.13016,95.28939,40.33
Aceh Jaya MPA 2024,Indonesia,Pulau Keuh 1,2024-02-26,4.776194,95.447861,51
Aceh Jaya MPA 2024,Indonesia,Pulau Pasie,2024-02-27,4.616389,95.574139,39.67
Aceh Jaya MPA 2024,Indonesia,Pulau Perling,2024-02-26,4.689,95.509889,44.5
Aceh Jaya MPA 2024,Indonesia,Pulau Reusam,2024-02-27,4.64833,95.55747,54.33
Acuario Xc,Mexico,Limones,2025-09-01,20.985807,-86.798718,30
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Nab_S1,2025-07-14,-17.00056,178.67889,53.9
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Nab_S2,2025-07-14,-16.99694,178.68167,56.12
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Nab_S3,2025-07-16,-16.96528,178.65806,50.68
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Nab_S7,2025-07-16,-16.98806,178.68028,57.26
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Nab_S8,2025-07-16,-16.99139,178.68444,36.05
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Nab_S9,2025-07-16,-16.99056,178.6825,36.62
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Natovi_S5,2025-08-19,-17.67889,178.58944,28.42
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Natovi_S6,2025-08-19,-17.69111,178.61028,10.17
ADB_SavusavuNabouwaluNatovi_2025,Fiji,Savusavu Jetty,2025-06-13,-16.77773,179.32554,54.95
Antongil Baie 2025,Madagascar,Ambato_04,2025-12-07,-16.57103,49.84414,43.91
Antongil Baie 2025,Madagascar,Anir_24,2025-12-11,-16.12578,49.71489,49.19
Antongil Baie 2025,Madagascar,Antanambe_12,2025-12-08,-16.47103,49.87611,78.185
Antongil Baie 2025,Madagascar,Antanambe_14,2025-12-08,-16.42169,49.88122,72.28
Antongil Baie 2025,Madagascar,Antanambe_15,2025-12-08,-16.42436,49.84953,58.53
Antongil Baie 2025,Madagascar,Antsi_22,2025-12-11,-16.17056,49.82786,59.82
Antongil Baie 2025,Madagascar,Imor_18,2025-12-10,-16.19389,49.85681,71.12
Antongil Baie 2025,Madagascar,Maintim_27,2025-12-13,-15.76042,49.67444,61.18
Antongil Baie 2025,Madagascar,Malo_02,2025-12-07,-16.60153,49.81733,30.3
Antongil Baie 2025,Madagascar,MALOTRANDRO,2025-12-07,-16.422393,49.881119,38.84
Antongil Baie 2025,Madagascar,Mand_10,2025-12-07,-16.47583,49.86128,77.43
Antongil Baie 2025,Madagascar,Marofot_01,2025-12-16,-15.77711,50.00177,39.84
Antongil Baie 2025,Madagascar,Marofot_02,2025-12-16,-15.7567,49.97539,43.26
Antongil Baie 2025,Madagascar,Ranto_01,2025-12-15,-15.66407,49.66841,44
Antongil Baie 2025,Madagascar,Tanjona,2025-12-15,-15.822926,50.350828,58.3
Antongil Baie 2025,Madagascar,Vohi_16,2025-12-10,-16.22067,49.86194,77.2
Antongil Baie 2025,Madagascar,Vohi_16,2025-12-10,-16.22067,49.86194,77.75
Antongil Baie 2025,Madagascar,Vohi_17,2025-12-10,-16.20433,49.8655,66.75999999999999
Arrecife de Yhelli,Mexico,Arrecife de Yhelli,2025-03-11,20.985807,-86.798717,100
Assessment of Coral Bleaching in Danjugan Island,Philippines,Danjugan_TB,2024-08-03,9.87619444,122.37647222,62.5
Assessment of Coral Bleaching in Danjugan Island,Philippines,Danjugan_TP,2024-08-03,9.866,122.37605556,16.5
Atauro Island MPA,Timor-leste,Adara (03),2017-10-07,-8.19548,125.56445,29.33
Atauro Island MPA,Timor-leste,Akrema (07),2017-10-05,-8.13427,125.64323,33.67
Atauro Island MPA,Timor-leste,Arlo (04),2017-10-07,-8.17923,125.57894,30.83
Atauro Island MPA,Timor-leste,Atekru (02),2017-10-07,-8.22055,125.53278,39.83
Atauro Island MPA,Timor-leste,Bihawa (06),2017-10-06,-8.1294,125.62257,35.5
Atauro Island MPA,Timor-leste,Iliana (05),2017-10-06,-8.1591,125.59544,34
Atauro Island MPA,Timor-leste,Maker (01),2017-10-08,-8.25623,125.50567,29.67
Atauro Island MPA,Timor-leste,Outer Reef (09),2017-10-03,-8.22137,125.62028,41.31
Atauro Island MPA,Timor-leste,Vila (11),2017-10-05,-8.25191,125.61169,36.33
Atlántida_2025,Honduras,ROSITA_001,2025-07-04,15.9347,-87.21871666666667,9
Atlántida_2025,Honduras,SALM_001,2025-07-04,15.9009,-87.0520027,5
BAF 1 - 2020,Tanzania,Bunju North,2020-11-15,-4.76001,39.26975,48.33
BAF 1 - 2020,Tanzania,Bunju North,2020-11-05,-4.76001,39.26975,32.22
BAF 1 - 2020,Kenya,Jimbo,2020-10-31,-4.6736,39.22763,17.92
BAF 1 - 2020,Tanzania,Kirui Shangani,2020-11-28,-4.75642,39.2166,27.08
BAF 1 - 2020,Kenya,Kitanga (Tradewinds tengefu),2020-12-03,-4.31395,39.58289,29.17
BAF 1 - 2020,Tanzania,Kwale Mvinjeni North,2020-12-13,-4.96428,39.178592,52.5
BAF 1 - 2020,Tanzania,Kwale Mvinjeni North,2020-12-03,-4.96428,39.178592,39.17
BAF 1 - 2020,Tanzania,Makome Temp,2020-12-19,-5.2811,39.11554,40
BAF 1 - 2020,Kenya,Mkwiro,2020-11-11,-4.70719,39.40254,29.17
BAF 1 - 2020,Tanzania,mwamba mbayai,2020-12-01,-4.71604,39.22371,27.22
BAF 1 - 2020,Tanzania,Mwamba Mijira South,2020-11-20,-4.74264,39.29168,10.42
BAF 1 - 2020,Tanzania,mwamba shengue,2020-12-19,-5.24516,39.10441,54.17
BAF 1 - 2020,Tanzania,Mwezi South,2020-11-04,-4.7556,39.23324,55.55
BAF 1 - 2020,Tanzania,Mwezi South,2020-11-14,-4.7556,39.23324,70
BAF 1 - 2020,Kenya,Mwipwa,2020-11-28,-4.70187,39.30924,37.92
BAF 1 - 2020,Tanzania,Taa,2020-12-20,-5.3031,39.0982,27.08
BAF 1 - 2020,Tanzania,Ulenge Mnarani,2020-12-14,-5.00883,39.16749,45.83
BAF 1 - 2020,Kenya,Vanga,2020-10-16,-4.67795,39.2704,26.25
BAF 1 - 20/24,Tanzania,Bunju North,2023-12-21,-4.76001,39.26975,32.04
BAF 1 - 20/24,Tanzania,Bunju South,2023-12-20,-4.76385,39.26852,22.7
BAF 1 - 20/24,Tanzania,Kirui Rasini,2023-12-25,-4.77656,39.20394,24.72
BAF 1 - 20/24,Tanzania,Kirui Rasini,2023-12-24,-4.77656,39.20394,17.14
BAF 1 - 20/24,Tanzania,Kirui Shangani,2023-12-25,-4.75642,39.2166,42.88
BAF 1 - 20/24,Tanzania,Mbayai,2023-12-21,-4.71604,39.22371,19.38
BAF 1 - 20/24,Tanzania,Mwezi North,2023-12-22,-4.75185,39.23581,51.08
BAF 1 - 20/24,Tanzania,Mwezi South,2023-12-23,-4.7556,39.23324,58.07
BAF 1 - 20/24,Tanzania,Ulenge Kusini,2023-12-16,-5.02441,39.16562,34.65
BAF 1 - 20/24,Tanzania,Ulenge Rasini,2023-12-17,-5.00301,39.16911,38.48
BAF 2 - 24/ongoing,Tanzania,Changale,2025-10-12,-5.3118,39.06928,21.07
BAF 2 - 24/ongoing,Tanzania,Changale,2024-03-06,-5.3118,39.06928,53.24
BAF 2 - 24/ongoing,Tanzania,Fuguni,2024-03-04,-5.26773,39.12693,22.69
BAF 2 - 24/ongoing,Tanzania,Furaha Reef,2024-01-30,-5.26842,39.84275,31.01
BAF 2 - 24/ongoing,Tanzania,Kitanga,2024-03-08,-5.29768333333333,39.0733166666666,47.32
BAF 2 - 24/ongoing,Tanzania,Kojani Gap,2024-01-31,-5.10798,39.87195,38.02
BAF 2 - 24/ongoing,Tanzania,Kojani Gap,2024-02-01,-5.10798,39.87195,35.14
BAF 2 - 24/ongoing,Tanzania,Kukuu Reef,2024-01-27,-5.4829,39.68718,42.33
BAF 2 - 24/ongoing,Tanzania,Majivike,2024-03-10,-5.3494,39.1181166666666,7.59
BAF 2 - 24/ongoing,Tanzania,Makome,2025-10-11,-5.27985,39.11589,21.61
BAF 2 - 24/ongoing,Tanzania,Makome,2024-03-03,-5.27985,39.11589,74.67
BAF 2 - 24/ongoing,Tanzania,Makome Temp,2025-10-11,-5.2811,39.11554,27.96
BAF 2 - 24/ongoing,Tanzania,Makome Temp,2024-03-02,-5.2811,39.11554,62.54
BAF 2 - 24/ongoing,Tanzania,Mshame outer North,2025-08-20,-4.87252,39.70043,8.37
BAF 2 - 24/ongoing,Tanzania,Mshame Outer South,2025-08-20,-4.8772,39.7042,9.87
BAF 2 - 24/ongoing,Tanzania,Pangapunge Outer North,2025-08-20,-4.83491,39.75825,10.78
BAF 2 - 24/ongoing,Tanzania,Shamiani,2024-01-28,-5.47022,39.71586,44.24
BAF 2 - 24/ongoing,Tanzania,Shengue,2024-03-09,-5.24532,39.10548,67.09
BAF 2 - 24/ongoing,Tanzania,Taa,2025-10-12,-5.3031,39.0982,24.22
BAF 2 - 24/ongoing,Tanzania,Taa,2024-03-05,-5.3031,39.0982,57.47
BAF 2 - 24/ongoing,Tanzania,Upangu,2024-03-07,-5.31688333333333,39.0804,61.55
BAF 2 - 24/ongoing,Tanzania,Vumawimbi Reef,2024-02-03,-4.90243,39.70123,37.43
BAF 2 - 24/ongoing,Tanzania,Yambe North,2024-03-12,-5.08979,39.16858,64.44
BAF 2 - 24/ongoing,Tanzania,Yambe North-East,2024-03-11,-5.09663,39.16768,68.31
Barefoot Manta Bleaching Surveys 2023,Fiji,Manta Beach,2023-03-18,-17.166197,177.195292,81.3
Barefoot Manta Bleaching Surveys 2023,Fiji,Sunrise Beach,2023-03-20,-17.167924,177.194511,82
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Agay-ayan Marine Protected Areas,2024-08-29,13.96814,123.42492,35.92
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Caloco Marine Protected Areas,2024-08-28,13.98633,123.42191,36.73
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Caloco Marine Protected Areas,2024-08-29,13.98633,123.42191,45.49
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Capiñahan Marine Protected Areas,2024-05-01,9.565,123.16222,30.45
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Ermita Marine Protected Area,2024-04-16,10.42764,123.43484,25.75
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Ermita Marine Protected Area,2024-04-17,10.42764,123.43484,54.12
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Mantalip Marine Reserve,2024-04-27,9.79871,123.16,5.39
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Mantalip Marine Reserve,2024-04-26,9.79871,123.16,5.33
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Poblacion Marine Protected Area,2024-04-11,11.92863,121.54121,24.91
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Poblacion Marine Protected Area,2024-04-10,11.92863,121.54121,34.8
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: San Antonio Marine Protected Area,2024-08-30,14.04039,123.39462,16.27
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: San Juan Marine Protected Area,2024-04-16,10.45482,123.44734,26.43
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Tandayag Marine Protected Areas,2024-05-06,9.45355,123.23689,29.52
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Tinigbas Marine Sanctuary,2024-04-05,11.7551,121.86043,18.93
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,A: Tinigbas Marine Sanctuary,2024-04-06,11.7551,121.86043,19.81
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Agay-ayan Marine Protected Areas,2024-08-29,13.95981,123.42056,31.08
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Buluan Island Marine Sanctuary,2024-05-12,7.68718,122.5328,45.39
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Caloco Marine Protected Areas,2024-08-28,13.99116,123.4145,35.1
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Capiñahan Marine Protected Areas,2024-05-02,9.57572,123.16737,26.29
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Ermita Marine Protected Area,2024-04-17,10.4465,123.439,17.73
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Iniban Marine Sanctuary,2024-04-23,9.88515,123.1502,0.7
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Iniban Marine Sanctuary,2024-04-24,9.88515,123.1502,3.94
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Mantalip Marine Reserve,2024-04-27,9.79871,123.16,23.07
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Mantalip Marine Reserve,2024-04-26,9.79871,123.16,18.61
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Poblacion Marine Protected Areas,2024-04-10,11.92397,121.5407,32.16
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Poblacion Marine Protected Areas,2024-04-11,11.92397,121.5407,28.92
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: San Antonio Marine Protected Areas,2024-08-30,14.0334,123.39205,27.14
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Tandayag Marine Protected Areas,2024-05-07,9.44858,123.23848,36.02
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Tinigbas Marine Sanctuary,2024-04-05,11.75718,121.85178,21.2
Baseline establishment and monitoring of selected Rare assisted MPAs 2024,Philippines,B: Tinigbas Marine Sanctuary,2024-04-06,11.75718,121.85178,21.92
Belize Glover's Atoll 2020,Belize,CZFR1,2020-07-25,16.73337962,-87.81849504,19
Belize Glover's Atoll 2020,Belize,CZFR2,2020-06-27,16.7368931416422,-87.8077126387506,19
Belize Glover's Atoll 2020,Belize,CZFR4,2020-07-25,16.74931596,-87.79279218,25.67
Belize Glover's Atoll 2020,Belize,CZFR5,2020-02-26,16.75170036,-87.78707136,25.17
Belize Glover's Atoll 2020,Belize,CZFR5,2020-06-28,16.75170036,-87.78707136,36
Belize Glover's Atoll 2020,Belize,CZPR1,2020-07-25,16.75611427,-87.82482647,10
Belize Glover's Atoll 2020,Belize,CZPR1,2020-06-25,16.75611427,-87.82482647,15.4
Belize Glover's Atoll 2020,Belize,CZPR2,2020-06-25,16.76207816,-87.83025468,34.83
Belize Glover's Atoll 2020,Belize,CZPR5,2020-06-25,16.77630669,-87.81187744,11.17
Belize Glover's Atoll 2020,Belize,CZPR7,2020-06-25,16.76827339,-87.82634997,29.17
Belize Glover's Atoll 2020,Belize,GUZFR2,2020-02-26,16.77805633,-87.75537914,10.5
Belize Glover's Atoll 2020,Belize,GUZFR4,2020-07-25,16.79355246,-87.74458341,24
Belize Glover's Atoll 2020,Belize,GUZPR1,2020-06-26,16.79270354,-87.8157228,16.17
Belize Glover's Atoll 2020,Belize,GUZPR2,2020-06-27,16.81365553,-87.80829786,12
Belize Glover's Atoll 2020,Belize,GUZPR5,2020-06-27,16.8263713,-87.78079826,14.83
Belize Glover's Atoll 2020,Belize,GUZPR6,2020-06-26,16.78071633,-87.78895704,19
Belize Glover's Atoll 2020,Belize,WFR2,2020-06-26,16.79548474,-87.8606452,25
Belize Glover's Atoll 2020,Belize,WFR4,2020-06-28,16.81538003,-87.85216983,24.33
Belize Glover's Atoll 2020,Belize,WFR6,2020-06-27,16.83796196,-87.8439228,21
Belize Glover's Atoll 2022,Belize,CZFR1,2022-08-19,16.73337962,-87.81849504,26
Belize Glover's Atoll 2022,Belize,CZFR2,2022-08-22,16.7368931416422,-87.8077126387506,22
Belize Glover's Atoll 2022,Belize,CZFR3,2022-08-23,16.7416456,-87.80126913,24.83
Belize Glover's Atoll 2022,Belize,CZFR4,2022-08-21,16.74931596,-87.79279218,37.67
Belize Glover's Atoll 2022,Belize,CZFR5,2022-08-20,16.75170036,-87.78707136,38.33
Belize Glover's Atoll 2022,Belize,CZPR1,2022-07-09,16.75611427,-87.82482647,14.83
Belize Glover's Atoll 2022,Belize,CZPR2,2022-07-10,16.76207816,-87.83025468,14.17
Belize Glover's Atoll 2022,Belize,CZPR3,2022-08-24,16.78500409,-87.83103067,29
Belize Glover's Atoll 2022,Belize,CZPR3,2022-08-23,16.78500409,-87.83103067,11
Belize Glover's Atoll 2022,Belize,CZPR4,2022-07-11,16.76369411,-87.80431361,25.5
Belize Glover's Atoll 2022,Belize,CZPR5,2022-07-11,16.77630669,-87.81187744,15.4
Belize Glover's Atoll 2022,Belize,CZPR5,2022-07-17,16.77630669,-87.81187744,5
Belize Glover's Atoll 2022,Belize,CZPR6,2022-07-13,16.77871549,-87.85099754,26.4
Belize Glover's Atoll 2022,Belize,CZPR6,2022-07-12,16.77871549,-87.85099754,22
Belize Glover's Atoll 2022,Belize,CZPR7,2022-07-11,16.76827339,-87.82634997,23.5
Belize Glover's Atoll 2022,Belize,GUZFR1,2022-08-21,16.76925081,-87.76069251,24.33
Belize Glover's Atoll 2022,Belize,GUZFR2,2022-08-21,16.77805633,-87.75537914,17.33
Belize Glover's Atoll 2022,Belize,GUZFR4,2022-08-23,16.79355246,-87.74458341,26.5
Belize Glover's Atoll 2022,Belize,GUZFR5,2022-08-23,16.80250961,-87.73974789,23.17
Belize Glover's Atoll 2022,Belize,GUZFR6,2022-08-22,16.81190623,-87.73836723,31.67
Belize Glover's Atoll 2022,Belize,GUZFR7,2022-08-22,16.81979159,-87.73744983,26.83
Belize Glover's Atoll 2022,Belize,GUZPR1,2022-07-13,16.79270354,-87.8157228,14.67
Belize Glover's Atoll 2022,Belize,GUZPR2,2022-07-13,16.81365553,-87.80829786,23.17
Belize Glover's Atoll 2022,Belize,GUZPR3,2022-07-12,16.8337866,-87.80415067,28
Belize Glover's Atoll 2022,Belize,GUZPR4,2022-07-12,16.85523011,-87.79647041,20.33
Belize Glover's Atoll 2022,Belize,GUZPR5,2022-08-24,16.8263713,-87.78079826,29
Belize Glover's Atoll 2022,Belize,GUZPR6,2022-07-11,16.78071633,-87.78895704,9.17
Belize Glover's Atoll 2022,Belize,WFR1,2022-07-09,16.78824068,-87.86473179,27
Belize Glover's Atoll 2022,Belize,WFR2,2022-07-10,16.79548474,-87.8606452,24.5
Belize Glover's Atoll 2022,Belize,WFR3,2022-07-10,16.80375047,-87.85624729,26.17
Belize Glover's Atoll 2022,Belize,WFR4,2022-07-10,16.81538003,-87.85216983,28.67
Belize Glover's Atoll 2022,Belize,WFR5,2022-07-09,16.82601633,-87.84927724,29.17
Belize Glover's Atoll 2022,Belize,WFR6,2022-07-09,16.83796196,-87.8439228,26.5
Belize Glover's Atoll 2024,Belize,CZFR1,2024-08-08,16.73337962,-87.81849504,12.17
Belize Glover's Atoll 2024,Belize,CZFR2,2024-08-08,16.7368931416422,-87.8077126387506,7.17
Belize Glover's Atoll 2024,Belize,CZFR3,2024-08-08,16.7416456,-87.80126913,9.33
Belize Glover's Atoll 2024,Belize,CZFR4,2024-07-18,16.74931596,-87.79279218,20.83
Belize Glover's Atoll 2024,Belize,CZFR5,2024-07-18,16.75170036,-87.78707136,25.83
Belize Glover's Atoll 2024,Belize,CZPR1,2024-07-12,16.75611427,-87.82482647,38
Belize Glover's Atoll 2024,Belize,CZPR2,2024-07-13,16.76207816,-87.83025468,31.5
Belize Glover's Atoll 2024,Belize,CZPR3,2024-08-09,16.78500409,-87.83103067,6.33
Belize Glover's Atoll 2024,Belize,CZPR4,2024-07-13,16.76369411,-87.80431361,30.83
Belize Glover's Atoll 2024,Belize,CZPR5,2024-07-13,16.77630669,-87.81187744,27.67
